id	theta	r	color	phy	bg_color
s__Haemophilus_parainfluenzae	2.938325048614722	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_parahaemolyticus	2.941605008974923	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_influenzae	2.9444146336651174	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_haemolyticus	2.94613411853841	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_haemoglobinophilus	2.9485901682046984	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Haemophilus_aegyptius	2.9505282378760533	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Avibacterium_paragallinarum	2.9505381746565664	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_sp_oral_taxon_458	2.957073793935912	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_segnis	2.9596055248017867	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_aphrophilus	2.961209561479878	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aggregatibacter_actinomycetemcomitans	2.9649804083582003	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Gilliamella_apicola	2.9712632210438694	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Frischella_perrara	2.971948342508524	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Salinicola_sp_MIT1003	2.9734420857112958	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Halomonas_hydrothermalis	2.9783453371954836	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Halomonas_boliviensis	2.9839449209729456	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Solimonas_fluminis	2.9871353372878184	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Hydrocarboniphaga_effusa	2.9880478649649755	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Immundisolibacter_cernigliae	2.9904780702525624	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Wohlfahrtiimonas_sp_G9077	3.003203508849382	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Wohlfahrtiimonas_chitiniclastica	3.0054094516250096	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Thiohalorhabdus_denitrificans	3.0061699117655323	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Yersinia_frederiksenii	3.0075687714214783	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Yersinia_enterocolitica	3.0114750439373146	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_ureilytica	3.017780284889121	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_sp_M24T3	3.0183656257762452	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_sp_Leaf51	3.019905647007708	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_rubidaea	3.0227487586482327	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_proteamaculans	3.0268666308419188	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_nematodiphila	3.0316810962648337	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_marcescens	3.0323659723004264	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_liquefaciens	3.032665665600714	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Serratia_fonticola	3.036402536156407	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rouxiella_silvae	3.038790739393413	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rahnella_aquatilis	3.0415988312823576	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Ewingella_americana	3.0493332237628525	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Sodalis_praecaptivus	3.0510122746888215	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pectobacterium_parmentieri	3.05553201804117	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pectobacterium_carotovorum	3.058385914357007	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Dickeya_fangzhongdai	3.0615962554339156	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Dickeya_chrysanthemi	3.0617405263947512	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_stuartii	3.06468478471161	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_rustigianii	3.070580161420042	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_rettgeri	3.0742538743482903	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Providencia_alcalifaciens	3.0753143275646924	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_vulgaris	3.0781959939136097	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_penneri	3.0824700406399685	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_mirabilis	3.082737500079504	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Proteus_hauseri	3.0869793129451093	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Morganella_morganii	3.0949692794204116	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Moellerella_wisconsensis	3.095462938676323	80	#FFC68A	p__Proteobacteria	#FFDFBD
s__Obesumbacterium_proteus	3.0961446586011525	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Hafnia_paralvei	3.0984062029377686	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Hafnia_alvei	3.1034952646608613	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Edwardsiella_tarda	3.105633136278302	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Edwardsiella_hoshinae	3.1120060088521884	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Tatumella_ptyseos	3.1161417763961543	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_vagans	3.1189475588645506	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_sp_PSNIH6	3.123380037950963	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_rwandensis	3.123726322226505	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_eucrina	3.1239601177982097	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_dispersa	3.1285824636663473	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_conspicua	3.132659487908149	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_brenneri	3.137744234659303	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_anthophila	3.138073450438018	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_ananatis	3.1384264915185303	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_allii	3.139668444124548	100	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pantoea_agglomerans	3.1455693531513	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Mixta_calida	3.151458511280553	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Erwinia_persicina	3.1580296784440183	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Erwinia_gerundensis	3.1614761513973235	20	#FFC68A	p__Proteobacteria	#FFDFBD
s__Erwinia_billingiae	3.162271491309625	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Yokenella_regensburgei	3.1625807901644087	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Superficieibacter_electus	3.167189800192591	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Siccibacter_turicensis	3.1692566505394004	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Salmonella_enterica	3.1707551170408372	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_terrigena	3.1724755331631913	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_sp_T31	3.1749969299064444	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_planticola	3.175985730878494	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Raoultella_ornithinolytica	3.176179914481884	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudocitrobacter_faecalis	3.178446780099292	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudescherichia_vulneris	3.181359649204854	40	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pluralibacter_gergoviae	3.1832354508848093	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_lignolyticus	3.1936768602360672	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kluyvera_intestini	3.199421757900244	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Lelliottia_jeotgali	3.1999175804918822	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Leclercia_adecarboxylata	3.2012431470123843	60	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_sp_S29	3.206152652643873	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_sacchari	3.206214021464267	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_radicincitans	3.2077168439729755	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_pseudosacchari	3.2083443962293594	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_oryzendophytica	3.2084012062230953	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_oryzae	3.2125369737670617	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kosakonia_cowanii	3.2147869788522963	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kluyvera_intermedia	3.2184670686800536	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kluyvera_georgiana	3.22372014453394	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kluyvera_cryocrescens	3.2289797910128044	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kluyvera_ascorbata	3.2390859331622	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_variicola_CAG_634	3.2393179300480806	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_variicola	3.2394103209647698	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_sp_RIT_PI_d	3.241805482539746	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_quasivariicola	3.24251078397141	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_quasipneumoniae	3.2473850045199355	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_pneumoniae	3.2492802700341166	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_oxytoca	3.249847252764125	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_michiganensis	3.254530921136565	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_grimontii	3.2584873572608153	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Klebsiella_aerogenes	3.2603173071651916	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Franconibacter_helveticus	3.2628024562244984	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Escherichia_sp_ESNIH1	3.2712330592948913	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Escherichia_marmotae	3.2817796675437254	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Escherichia_fergusonii	3.28369338458761	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Escherichia_coli	3.283722841621399	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Escherichia_albertii	3.2934804840639833	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_sp_RIT_418	3.295348251139627	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_sp_FS01	3.298507645841577	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_sp_638	3.3006606360500363	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_sp_10_1	3.3017861170580094	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_soli	3.3048836798321664	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_mori	3.3058476354780875	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_cloacae_complex	3.30616032693297	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Enterobacter_bugandensis	3.311630841736949	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cronobacter_turicensis	3.313067938681935	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cronobacter_sakazakii	3.3147808011597313	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cronobacter_malonaticus	3.3205441338575663	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cronobacter_dublinensis	3.3255812866354733	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_youngae	3.3340649123666872	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_werkmanii	3.3345795440746464	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_sp_MGH106	3.3371137153638415	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_sp_50677481	3.338306725232293	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_portucalensis	3.3385279344223386	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_pasteurii	3.3404276316650963	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_koseri	3.3423518411303412	100	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_gillenii	3.3433114977593186	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_freundii	3.3458015499914557	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_farmeri	3.346790350963506	80	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_europaeus	3.351377963790983	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_braakii	3.353837432512036	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Citrobacter_amalonaticus	3.3604870896302157	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cedecea_neteri	3.361061450144609	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cedecea_lapagei	3.3612930305989246	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Buttiauxella_agrestis	3.3633334211393717	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Atlantibacter_hermannii	3.3674691886833372	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Plesiomonas_shigelloides	3.373002723817859	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Phytobacter_ursingii	3.3785482230031003	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Alkalilimnicola_ehrlichii	3.3807469466636997	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rheinheimera_sp_KL1	3.3838513625091284	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Rheinheimera_sp_EpRS3	3.3873794206055674	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pararheinheimera_mesophila	3.39127474437901	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cardiobacterium_valvarum	3.396896765438483	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Cardiobacterium_hominis	3.3969082921038782	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Shewanella_xiamenensis	3.405841457785522	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Shewanella_putrefaciens	3.409357090731201	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Shewanella_oneidensis	3.4135989035968084	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Shewanella_morhuae	3.416090499428265	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Shewanella_baltica	3.418568511583862	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Shewanella_algae	3.4203367832312095	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudoalteromonas_undina	3.4220825293280206	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudoalteromonas_tetraodonis	3.424380177963558	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Pseudoalteromonas_nigrifaciens	3.426324342193628	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Succinatimonas_hippei	3.432743871485773	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Anaerobiospirillum_thomasii	3.4388632195764504	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_veronii	3.4392379909987016	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_salmonicida	3.4398451207027483	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_rivipollensis	3.440179297136488	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_media	3.4417693301679932	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_hydrophila	3.442438620416774	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_dhakensis	3.451244992779065	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_caviae	3.4560718832813073	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Aeromonas_allosaccharophila	3.4585888001646237	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_winghamensis	3.459728618510279	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_trogontum	3.463864386054245	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_sp_11_8110	3.4680134092634165	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_pylori	3.4716939092263144	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_pullorum	3.479612116317809	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_fennelliae	3.487201237618393	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_equorum	3.4879689487296694	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_cinaedi	3.492979173667409	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_canis	3.493132894826929	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_bilis	3.4969021144113133	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Helicobacter_acinonychis	3.498609088745386	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_ureolyticus	3.499958021051096	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_upsaliensis	3.5058583334237485	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_showae	3.5066875175876375	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_rectus	3.5116466405632747	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_mucosalis	3.5141298685116817	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_jejuni	3.5156173691044175	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_hyointestinalis	3.516433408553976	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_hominis	3.5225604715820746	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_gracilis	3.5272973190243637	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_fetus	3.5282924040534867	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_curvus	3.5334992770425653	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_concisus	3.535020796874793	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Campylobacter_coli	3.5351644842380847	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Arcobacter_cryaerophilus	3.5386293773261475	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Arcobacter_butzleri	3.5388874494044087	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Nannocystis_exedens	3.5431110286708893	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Lawsonia_intracellularis	3.54494360911398	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrio_vulgaris	3.5450352381361343	100	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrio_sp_MES5	3.54577905019833	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrio_sp_An276	3.5503089974112503	60	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrio_piger	3.5519880483372197	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrio_legallii	3.555279871863133	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrio_fairfieldensis	3.5643953509691184	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfovibrionaceae_bacterium	3.5735299144725268	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Bilophila_wadsworthia	3.576908698922657	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfomicrobium_orale	3.578649665906909	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Desulfobulbus_oralis	3.5790296053554607	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Methyloversatilis_sp_RAC08	3.5829007288224135	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Simonsiella_muelleri	3.5831277308577762	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Prolinoborus_fasciculus	3.5853923246538706	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_zoodegmatis	3.5879627710371045	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_weaveri	3.5896341375194765	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_subflava	3.594003597531502	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_sp_oral_taxon_014	3.59811776325069	80	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_sp_HMSC064E01	3.598162782491009	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_sicca	3.598578926729251	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_shayeganii	3.598913103162991	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_polysaccharea	3.6005129248256655	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_perflava	3.614660833426555	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_mucosa	3.618669954487671	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_meningitidis	3.618796600970521	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_macacae	3.624559933668356	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_lactamica	3.631090977477468	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_gonorrhoeae	3.638504138620463	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_flavescens	3.640372311357416	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_elongata	3.6425463344628493	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_dumasiana	3.6444527271737863	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_cinerea	3.646078609590156	140	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_canis	3.6482241777256665	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_bacilliformis	3.6513788032601715	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Neisseria_animaloris	3.657143346742187	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Morococcus_cerebrosus	3.657438115577609	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kingella_potus	3.6586902430684325	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kingella_oralis	3.660684503018385	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kingella_negevensis	3.6649263158839918	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kingella_kingae	3.670090261981252	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Kingella_denitrificans	3.6715737865090277	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Eikenella_sp_NML130454	3.672733445597845	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Eikenella_sp_NML02_A_017	3.673409941615204	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Eikenella_corrodens	3.6776517544808116	160	#FFC68A	p__Proteobacteria	#FFDFBD
s__Vogesella_sp_EB	3.6790234276628953	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Microvirgula_aerodenitrificans	3.6790542240971593	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Laribacter_hongkongensis	3.6854331882173796	120	#FFC68A	p__Proteobacteria	#FFDFBD
s__Turicimonas_muris	3.6861795657627074	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Parasutterella_excrementihominis	3.694107548418512	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Oxalobacter_formigenes	3.698710531649194	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Massilia_timonae	3.702572405066249	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Massilia_sp_LC238	3.7041786797910925	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Massilia_oculi	3.7049584248031526	40	#FFC68A	p__Proteobacteria	#FFDFBD
s__Janthinobacterium_sp_TND4EL3	3.7072147082423053	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Janthinobacterium_sp_S3_2	3.7110560307974625	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Janthinobacterium_sp_AD80	3.7151917983414284	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Janthinobacterium_sp_64	3.7156205902941473	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Janthinobacterium_lividum	3.7167134486642084	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Herbaspirillum_sp	3.727017470716851	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Duganella_sp_Leaf61	3.7298127970625656	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Duganella_sp_Leaf126	3.738730820229956	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Duganella_phyllosphaerae	3.744460307114113	480	#FFC68A	p__Proteobacteria	#FFDFBD
s__Variovorax_paradoxus	3.7449539663700238	280	#FFC68A	p__Proteobacteria	#FFDFBD
s__Ottowia_sp_oral_taxon_894	3.7457944256766824	200	#FFC68A	p__Proteobacteria	#FFDFBD
s__Ottowia_oryzae	3.7477186351419274	100	#FFC68A	p__Proteobacteria	#FFDFBD
s__Melaminivora_sp_SC2_9	3.7491439754865534	260	#FFC68A	p__Proteobacteria	#FFDFBD
s__Melaminivora_sp_SC2_7	3.7497109582165615	360	#FFC68A	p__Proteobacteria	#FFDFBD
s__Delftia_tsuruhatensis	3.7569785563220135	380	#FFC68A	p__Proteobacteria	#FFDFBD
s__Delftia_lacustris	3.757185745710932	240	#FFC68A	p__Proteobacteria	#FFDFBD
s__Delftia_acidovorans	3.7611509186070426	440	#FFC68A	p__Proteobacteria	#FFDFBD
s__Comamonas_thiooxydans	3.765457280798865	400	#FFC68A	p__Proteobacteria	#FFDFBD
s__Comamonas_testosteroni	3.769343084370394	180	#FFC68A	p__Proteobacteria	#FFDFBD
s__Comamonas_terrigena	3.7700840842886865	220	#FFC68A	p__Proteobacteria	#FFDFBD
s__Comamonas_sp_JNW	3.773446028362424	460	#FFC68A	p__Proteobacteria	#FFDFBD
s__Comamonas_kerstersii	3.7738878838692584	320	#FFC68A	p__Proteobacteria	#FFDFBD
s__Comamonas_aquatica	3.7740571051271945	300	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acidovorax_temperans	3.7749807173365424	420	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acidovorax_sp_MR_S7	3.775988781750808	340	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acidovorax_sp_KKS102	3.7787511088107175	500	#FFC68A	p__Proteobacteria	#FFDFBD
s__Acidovorax_sp_HMWF029	3.786348209161977	480	#FFC68A	p__Proteobacteria	#FFDFBD
